"ID_REF"	"GSM634846"	"GSM634847"	"GSM634848"	"GSM634849"	"GSM634850"	"GSM634851"	"GSM634852"	"GSM634853"	"GSM634854"	"GSM634855"	"GSM634856"	"GSM634857"
"ILMN_2367753"	-0.112702296	-0.17865904	-0.04526115	-0.368975488	-0.477770374	-0.570583292	-0.212774298	-0.319148638	-0.167233775	-0.40727311	-0.386750339	-0.363072788
"ILMN_2367782"	1.943773901	2.435510886	2.777760819	-0.233969784	-0.123515655	-0.312115331	2.096623036	2.402849655	2.579352514	-0.324044558	-0.118162597	1.165720572
"ILMN_2367818"	0.970265941	0.717315159	0.691082278	0.507340112	0.284126452	0.602233503	0.528350475	0.466848009	0.635416522	1.06296804	1.057064099	0.910469908
"ILMN_2367883"	-0.29074898	-0.295203926	-0.166003048	-0.550842143	-0.391027348	-0.54325904	-0.282550389	-0.235041358	-0.077065545	-0.533751684	-0.570339205	-0.462109692
"ILMN_2368068"	2.791712204	2.449556895	2.407859078	3.48815511	3.048229279	3.493578619	2.823802663	2.978277758	2.586906467	2.865899019	3.09038256	3.641645809
"ILMN_2368145"	0.143721143	0.041183786	0.20135493	0.216650012	0.643287526	0.318532273	0.189612826	0.379792429	0.225189893	0.473900085	0.373938757	0.156556911
"ILMN_2368188"	-0.350905002	-0.57214708	-0.388480378	-0.475413601	-0.246377502	-0.317121373	-0.289374043	-0.133191624	-0.462123266	-0.290444053	-0.404037108	-0.285656745
"ILMN_2368268"												
"ILMN_2368292"	2.281361039	2.105377171	2.088083234	2.257027097	1.963242351	2.401000159	2.055393436	1.87063984	2.042849744	2.629073319	2.33193957	2.154151204
"ILMN_2368318"	3.439317757	3.381403859	3.118198313	3.883992922	3.406802206	4.153105123	3.12494371	3.203308093	2.836204433	3.783794078	3.587218154	3.458715081
"ILMN_2368434"												
"ILMN_2368530"	2.839357611	2.579382166	2.362792749	0.969182204	0.415641031	0.910523186	2.267492469	2.119912669	2.171227432	0.356676394	0.266926243	0.088225434
"ILMN_2368535"												
"ILMN_2368575"	1.382907145	1.093194821	1.145659871	1.978951697	2.09179109	2.382306432	1.238992183	1.056789065	0.994850843	2.315340828	2.056628099	1.662575453
"ILMN_2368576"	2.530867922	2.756126208	2.36620185	2.918123929	2.205533587	2.626240796	2.645916442	2.224262008	2.651213339	2.50191253	2.526192588	3.720604892
"ILMN_2368585"	-0.146131905	-0.018739286	0.27500414	-0.431524432	-0.265405697	-0.410831233	0.110033369	-0.06618521	0.195243712	-0.448553236	-0.243929088	-0.413569546
"ILMN_2368597"	0.52172884	0.625512351	0.67781753	0.000616503	0.169865659	0.091936929	0.736033613	0.9222177	0.85502476	0.02207198	0.24208309	0.673892027
"ILMN_2368617"	0.692537473	0.446171746	0.577913097	0.833293916	0.372881886	0.770443537	0.630271961	0.46318741	0.809552373	0.459110582	0.591551598	0.52633754
"ILMN_2368713"	0.35119753	0.298054199	0.169929926	-0.328914917	0.118166614	0.189117772	0.105507569	0.002507034	0.250920824	0.241643721	0.101222949	0.009743631
"ILMN_2368718"	2.736847343	2.628267032	2.676851894	3.36742652	3.111801192	3.401408174	2.824666511	2.536585477	2.596770286	3.45345573	3.189193609	2.901725691
"ILMN_2368721"	0.073462992	0.592943493	1.105444587	-0.267226465	0.118548374	-0.270556652	0.501075207	0.619585214	0.934511553	-0.023315729	-0.257500102	-0.240875115
"ILMN_2368728"												
"ILMN_2368773"	-0.38107264	-0.144196118	-0.079514091	-0.394631564	-0.419475363	-0.464628626	-0.31152965	-0.2195698	-0.005014354	-0.441108603	-0.707983051	-0.368741065
"ILMN_2368834"	-0.549491762	-0.298770532	-0.16209285	-0.620911998	-0.560198646	-0.562882418	-0.494616105	-0.533426193	-0.468941534	-0.645637773	-0.640948095	-0.52027609
"ILMN_2368856"												
"ILMN_2368971"	1.882773702	1.831736458	1.612175532	1.836465648	2.49843065	2.099833071	1.532546331	2.043814063	1.681710098	2.387344219	2.361160742	1.583390963
"ILMN_2369018"												
"ILMN_2369104"	1.63195746	1.476758171	1.154656674	0.819880594	0.438374864	0.977876034	1.11640804	1.064671756	1.271924324	1.278767264	1.19496121	1.820206788
"ILMN_2369144"												
"ILMN_2369179"												
"ILMN_2369221"												
"ILMN_2369286"	-0.313332533	-0.25522094	-0.104341378	-0.350865834	-0.597147362	-0.371259959	-0.453743296	-0.305882416	-0.269140974	-0.39980814	-0.403433544	-0.314339009
"ILMN_2369403"												
"ILMN_2369571"												
"ILMN_2369580"	2.913467033	2.869438979	2.805691019	3.731176313	3.102849169	3.603600372	3.177927452	2.773974246	3.149499782	3.758882491	3.471035355	3.471554637
"ILMN_2369603"	1.77811803	2.09710004	1.700980336	-0.263676408	-0.047540967	-0.273406159	1.91995727	1.886578772	1.823028139	-0.240051606	-0.287253225	0.238148803
"ILMN_2369666"	1.148229667	1.219505139	1.571869783	-0.141472866	-0.133660309	-0.244072983	1.410326582	1.42173733	1.482036824	-0.141615687	-0.230847359	0.151483929
"ILMN_2369682"	3.763452263	3.513529858	3.595935867	3.983504115	4.870253459	3.950928783	3.869330312	4.656682563	3.756319272	4.556115185	4.721254646	3.869060932
"ILMN_2369756"												
"ILMN_2369785"	5.218099256	5.116185989	4.906383774	7.365959779	7.750791981	7.391520579	5.441905792	5.699169294	4.861988523	6.95380816	6.895379825	6.301628505
"ILMN_2369826"	0.070851106	0.165608039	0.217623555	0.092994952	0.034080045	0.063001342	0.203192329	-0.201281812	0.213031523	0.094022089	-0.203945272	0.174749648
"ILMN_2369919"												
"ILMN_2369924"	1.821722027	1.868242048	1.969020332	2.038255931	2.31187477	2.21087911	1.961166644	1.869791253	2.002290177	2.256410088	2.312534331	1.524347951
"ILMN_2369953"												
"ILMN_2370019"												
"ILMN_2370091"	1.527153973	1.637044795	1.860721379	0.064175856	0.110213526	0.042543216	1.72053396	1.767267413	1.96678099	0.2420659	0.359824438	0.115889031
"ILMN_2370099"												
"ILMN_2370135"	0.726880288	0.746241404	0.767957977	0.62124681	0.348385332	0.58258242	0.637863261	0.364743124	0.605929693	0.469310018	0.371673758	0.606899921
"ILMN_2370160"												
"ILMN_2370208"	-0.098416401	0.154210882	0.393762967	-0.300989282	-0.181709618	-0.01330836	0.549656308	0.477651982	0.629897344	-0.288488329	-0.185417682	0.067981257
"ILMN_2370241"												
"ILMN_2370296"												
"ILMN_2370336"	-0.14454923	-0.238939472	-0.182990934	-0.185077196	-0.004367639	-0.231326335	-0.009993262	-0.189494349	-0.080336134	-0.062938954	0.052246093	-0.094878564
"ILMN_2370365"	1.56922493	1.741664046	1.996904639	1.0510118	1.711673735	1.189605803	1.534585363	2.368337912	1.847062364	1.247507234	1.544545619	0.963715412
"ILMN_2370414"	0.510691496	0.365665086	0.235236587	0.609630565	0.888398957	0.871817678	0.394449271	0.092073656	0.19145347	0.743678425	0.830863775	0.537929765
"ILMN_2370464"	2.089349289	2.038357439	2.026528978	2.763135119	3.111188754	2.595296788	1.796386457	1.531782901	1.848160213	2.645382795	2.588667637	2.382004651
"ILMN_2370535"												
"ILMN_2370573"	0.107893379	0.065707412	-0.024062166	-0.107204108	-0.261802137	-0.2891932	-0.105946083	-0.104932057	-0.058962615	-0.105216202	-0.147223848	-0.053490297
"ILMN_2370588"												
"ILMN_2370622"												
"ILMN_2370624"												
"ILMN_2370685"	-0.267390114	-0.230134547	-0.167582914	-0.387141743	-0.570696467	-0.511591676	-0.251806339	-0.093254536	-0.282052675	-0.472326943	-0.450901643	-0.467084957
"ILMN_2370692"	-0.00758766	0.102295928	0.421784688	-0.410501175	-0.291924482	-0.395860803	0.022735575	0.150803197	0.184262872	-0.394561028	-0.384787915	-0.305987322
"ILMN_2370738"	-0.337863126	-0.308142185	-0.374851349	-0.090069303	-0.141740813	-0.118815937	-0.35902546	-0.382158416	-0.306610424	-0.322500023	-0.235820412	-0.030952651
"ILMN_2370772"	2.747802742	2.752671047	2.998363701	3.521542093	4.095140635	3.57886094	3.369171664	3.765339677	3.024125154	3.757180385	3.635650745	3.330400753
"ILMN_2370825"	1.413924711	1.553364124	1.467519553	-0.139004341	-0.377898358	-0.388833425	1.211643497	1.077756613	1.351568973	-0.187991855	-0.289103507	-0.007591906
"ILMN_2370857"												
"ILMN_2370862"												
"ILMN_2370872"	1.310564833	0.978209986	0.897376759	1.016266649	0.477092974	0.852281825	1.193488766	0.611741274	0.928961079	1.377646237	1.094655944	1.15038056
"ILMN_2370882"	-0.173616125	-0.055547319	0.021992681	-0.425218624	-0.399961834	-0.357339237	-0.225596876	-0.173375533	0.00979858	-0.383095639	-0.400693763	-0.363993608
"ILMN_2370907"	0.855727582	0.958320746	0.981338383	0.384130859	0.546194385	0.32075056	1.007761812	1.006012306	1.132905635	0.602810965	0.579320134	0.859290358
"ILMN_2370910"	0.263583599	0.354918919	0.459670477	-0.039112523	0.040287907	-0.172656688	0.430014633	0.486919344	0.458517841	0.063298757	-0.028688202	0.199993898
"ILMN_2370916"												
"ILMN_2370976"												
"ILMN_2371001"												
"ILMN_2371053"												
"ILMN_2371055"												
"ILMN_2371079"												
"ILMN_2371119"												
"ILMN_2371147"	0.897130988	1.042949683	1.235354267	0.424390346	0.448929853	0.365930182	1.131707901	0.697528293	1.253931417	0.402673528	0.505083997	0.649370772
"ILMN_2371152"												
"ILMN_2371169"	1.140971335	1.150755259	0.994002965	1.216980012	0.630786775	0.974307347	1.640381093	0.895312798	1.342255679	1.238401088	1.139930427	1.11788929
"ILMN_2371251"	0.07542795	-0.299648974	-0.076695485	-0.197907168	-0.102179272	-0.054336422	0.027734541	-0.357700805	-0.074309083	0.135503846	-0.247591504	-0.406725593
"ILMN_2371280"												
"ILMN_2371379"	3.53724167	3.45848603	3.083945024	4.217087942	4.10777318	4.257718038	3.315430105	3.398067525	3.131245683	4.06070022	4.268731448	4.069930744
"ILMN_2371397"												
"ILMN_2371433"												
"ILMN_2371440"												
"ILMN_2371458"	-0.348099041	-0.232020428	-0.183790965	-0.328100448	-0.180883139	-0.377957392	-0.103001056	-0.225282398	0.139117187	-0.237804861	-0.372056812	-0.086545988
"ILMN_2371470"	0.039771636	0.107297009	0.184816954	0.13995697	0.13437515	0.19209133	-0.269868852	-0.232627202	-0.168586486	0.355524329	0.102188909	-0.14131207
"ILMN_2371590"	2.814924508	2.179712163	1.995081958	2.003837483	1.993786638	2.006884936	1.833001502	2.002148299	2.028586807	2.285763007	2.253282044	2.77599809
"ILMN_2371685"	-0.192249511	0.066403645	0.318438898	-0.563141079	-0.31408994	-0.368650309	0.075907661	0.136528101	0.427680915	-0.355308228	-0.332975839	-0.436391347
"ILMN_2371700"	2.939573291	2.920166057	2.875647243	3.386579289	3.382578188	3.080819698	2.625905961	2.44987125	2.529713248	3.292185089	3.179519736	3.10364051
"ILMN_2371724"	-0.002647153	0.112765492	0.01732751	-0.137064366	-0.121830412	-0.240301286	-0.050943028	-0.287116544	-0.080881647	-0.029128251	-0.070848152	-0.085280052
"ILMN_2371825"	3.240311945	2.956907082	2.444496116	2.690526043	2.578614844	2.673577277	2.433038771	2.406803388	2.408635789	2.816163978	2.699876199	2.74810875
"ILMN_2371911"												
"ILMN_2371917"												
"ILMN_2371964"	3.574666478	3.456741962	3.238958678	4.771662979	4.338383111	4.743673332	3.692293811	3.615485706	3.513701423	4.893983218	4.695206816	4.206272246
"ILMN_2371984"												
"ILMN_2372011"	0.624374399	0.658118623	1.001842895	0.811661486	1.445134127	0.672585329	0.964899846	0.906652553	1.032109836	0.820506527	0.621047297	0.380934948
"ILMN_2372040"	0.871239346	1.141041478	1.359948149	0.20010818	0.463613825	0.111438547	1.342345469	0.980507476	1.440099195	0.179633768	0.374619847	0.798925557
"ILMN_2372082"	1.704909936	1.782927055	1.848237297	1.700562612	1.52473262	1.651538148	2.046625681	1.906920394	2.108173127	1.740937659	1.666282176	1.625484702
"ILMN_2372124"												
"ILMN_2372136"	1.011668222	0.8746461	0.899748709	0.935705052	0.750570581	0.927540732	0.88122397	0.818317553	0.83160097	0.829636181	0.712897583	0.447345064
"ILMN_2372199"												
"ILMN_2372200"	1.835103965	1.733481568	1.445524672	2.082332468	1.401292138	2.028002165	1.275206996	1.056897698	1.357062064	2.022176783	1.837053093	1.733348795
"ILMN_2372241"	-0.387303165	-0.324985022	-0.371373473	-0.088473629	-0.195535882	-0.139117246	-0.128472777	-0.209778423	-0.284831526	-0.136947751	-0.211470279	-0.072174048
"ILMN_2372316"												
"ILMN_2372379"	1.022305228	0.581075879	0.615446697	0.668521137	0.567103762	0.585850664	0.322552259	0.303711656	0.453859426	0.788299363	0.828190977	0.983403513
"ILMN_2372384"	-0.33219091	-0.307580728	-0.367534451	-0.333959744	-0.188849722	-0.232795623	-0.405867268	-0.151362152	-0.333192705	-0.222614541	-0.108608121	-0.36860522
"ILMN_2372398"	0.200679706	0.517496068	0.703710065	-0.383899468	-0.32553895	-0.284051075	0.621025537	0.933223249	1.074098128	-0.436062944	-0.265571232	-0.26988188
"ILMN_2372403"	1.127725569	0.846043779	0.537157244	0.084285655	0.02793381	0.055934415	0.627327862	0.608455227	0.693200138	0.031309848	0.190619462	0.222790634
"ILMN_2372413"	-0.282580681	0.145429902	0.532096712	-0.295331138	-0.138688292	-0.434875012	0.050284312	0.067178348	0.41324472	-0.392497854	-0.513740487	-0.39459685
"ILMN_2372543"												
"ILMN_2372639"	2.739170997	2.795603679	2.829598718	3.776644445	4.217598337	3.913938292	3.024461572	2.916275871	2.799903991	3.783794542	3.390824461	2.906564846
"ILMN_2372681"												
"ILMN_2372698"	0.265124663	-0.048211543	-0.026114452	0.098362568	-0.149885143	-0.090740319	-0.221472712	-0.217418408	-0.015572692	-0.150215343	-0.114957384	-0.001853282
"ILMN_2372773"												
"ILMN_2372795"	-0.10747736	-0.078710674	0.114267632	-0.365901951	-0.371590587	-0.283782155	-0.008038406	-0.06275546	0.026022124	-0.37815254	-0.306940132	-0.184907858
"ILMN_2372915"												
"ILMN_2372922"	-0.070906132	0.042675553	-0.047711423	0.00211367	-0.085722608	-0.152827153	0.033013919	-0.439800846	-0.096114906	0.10172512	-0.039228164	0.043049084
"ILMN_2372974"												
"ILMN_2373010"	-0.278802833	-0.311039559	-0.190998608	-0.3496376	-0.267905634	-0.277629823	-0.269803042	-0.252167778	-0.147064623	-0.302681006	-0.346190339	-0.394573626
"ILMN_2373062"	1.601942627	1.355063727	1.310201079	1.684157526	1.168665956	1.887517077	1.532658038	1.33253402	1.50681097	1.83710027	1.767169706	1.421406155
"ILMN_2373073"												
"ILMN_2373099"	-0.163565968	-0.070423051	0.147540686	-0.579739829	-0.517102528	-0.512832782	0.18520434	0.177422446	0.32897324	-0.361785087	-0.541027545	-0.025487013
"ILMN_2373106"												
"ILMN_2373119"												
"ILMN_2373137"												
"ILMN_2373155"												
"ILMN_2373177"	1.355581541	1.681260652	1.833032399	0.180967639	0.226328655	0.033159269	1.348559941	1.445668482	1.716494668	0.241410428	0.424184667	0.53386826
"ILMN_2373207"												
"ILMN_2373236"												
"ILMN_2373266"	1.860665828	1.585986437	1.322207285	0.943886757	0.966427846	1.019707353	1.399476316	1.448454234	1.541702983	1.28699176	1.514792543	2.052943487
"ILMN_2373285"												
"ILMN_2373335"	-0.031833355	0.248092728	-0.01835172	-0.05956827	-0.145483351	0.020193524	-0.069920993	-0.039730864	-0.033562698	0.061285957	-0.114274052	0.000549455
"ILMN_2373377"												
"ILMN_2373444"												
"ILMN_2373495"	3.906169691	3.929384265	3.875804416	4.63762067	5.168580845	4.72523742	4.412485833	4.817252105	4.158032084	4.947301928	5.018538014	4.78089083
"ILMN_2373515"	5.293300226	5.255943912	4.958707695	6.086691343	6.360034547	6.328624646	5.344238245	5.630957495	4.924119142	6.223126107	6.348074568	6.27740657
"ILMN_2373556"	-0.089269643	-0.139684185	-0.250701703	-0.392893535	-0.44444854	-0.413694791	-0.268903395	-0.355496567	-0.27082	-0.317076627	-0.324399545	-0.175653638
"ILMN_2373566"	0.363962604	0.552236999	0.746329563	-0.06238603	-0.098164206	-0.144954998	0.267470138	0.588641036	0.542860549	0.02612728	-0.091497255	-0.242043918
"ILMN_2373592"												
"ILMN_2373632"	2.103832205	2.412298467	2.603967999	1.699807069	2.401386619	1.801014028	2.425029655	2.678694532	2.644270298	1.947301165	2.041783366	1.667500624
"ILMN_2373666"												
"ILMN_2373670"	0.087828606	0.034990017	0.081593749	0.0886371	0.073930346	-0.049107437	-0.148421666	0.131528071	-0.305228094	0.402164256	0.422389165	0.050245775
"ILMN_2373689"	1.874093671	1.800851929	1.772587887	1.761397841	1.691939431	2.156350716	1.145114548	1.168863826	1.310440606	1.548333726	1.707147196	1.546989365
"ILMN_2373728"												
"ILMN_2373755"	0.009526419	-0.051429059	-0.003564334	-0.116902702	-0.199461891	0.204465549	-0.26568447	-0.135307938	-0.115833297	-0.193625837	-0.046904407	-0.308203228
"ILMN_2373763"	0.483768996	0.892790465	0.971263939	-0.044736757	0.134688584	-0.127338906	1.040963281	1.215457455	1.235931721	0.077908536	0.328776546	0.44695305
"ILMN_2373779"	-0.052539014	0.291338258	0.437415619	-0.282384507	-0.328709034	-0.538237822	0.451898669	0.663569431	0.62055296	-0.153524761	-0.286848135	-0.261115381
"ILMN_2373791"												
"ILMN_2373830"												
"ILMN_2373831"	0.03370608	0.33390189	0.290498297	-0.275763312	-0.488758758	-0.378233841	-0.036319862	-0.034557676	0.31043657	-0.393225724	-0.429974367	-0.310951218
"ILMN_2373982"	1.150969027	1.215844963	1.267261258	1.515575556	1.513164523	1.408460347	1.294635385	1.071623001	1.27694358	1.701420747	1.443959791	1.408817343
"ILMN_2374036"												
"ILMN_2374076"	1.445141374	1.419334153	1.302487269	1.418317476	1.328629066	1.321863685	1.209762447	1.141483771	1.161373918	1.479523525	1.487655709	1.24801587
"ILMN_2374115"												
"ILMN_2374159"	1.186472184	1.784020776	2.05977013	-0.261166707	-0.040246661	-0.01614095	1.6559577	1.899454627	2.057152135	-0.012881515	0.056603273	0.703299115
"ILMN_2374164"	0.851916231	1.618300609	2.067625057	-0.297648422	-0.120747163	-0.183943993	1.473681645	2.066879983	2.054443586	-0.204988295	-0.133281167	0.190352502
"ILMN_2374191"												
"ILMN_2374234"												
"ILMN_2374244"	2.19089191	1.813832251	1.369528609	1.49754794	0.750476424	1.220381695	1.588111108	1.226067573	1.816951349	0.733310284	1.374611923	2.250822817
"ILMN_2374249"	0.59297412	0.720893039	0.69152185	0.280758631	0.103647073	0.364354975	0.728351513	0.557668824	0.805058249	0.705253768	0.610650015	0.578985357
"ILMN_2374293"	0.843363678	1.07348455	1.090295463	-0.479323941	-0.376941251	-0.353648104	1.003576736	1.088721353	1.447182645	-0.308014703	-0.201448508	0.42577213
"ILMN_2374340"	-0.206227856	-0.287509098	-0.149959406	-0.250507343	-0.173010723	-0.048537907	-0.334120155	-0.418469946	-0.268713627	-0.175852717	-0.280257858	-0.226228743
"ILMN_2374352"	0.136049419	0.214011457	0.131773578	1.268785301	0.692986867	1.412447144	-0.022351726	-0.050384764	0.241424783	1.249860695	1.058133265	1.505199018
"ILMN_2374362"												
"ILMN_2374383"	0.05376659	0.264483857	0.144331152	0.170040872	-0.061684928	0.094396479	0.134093126	-0.098792362	0.161948145	0.308155826	0.088720177	0.059997004
"ILMN_2374425"	2.113528822	2.412976286	2.387349401	2.514521063	2.383824598	2.24522772	2.552462084	2.366682627	2.494139048	2.574303367	2.413989448	2.503321097
"ILMN_2374449"												
"ILMN_2374633"	2.035263265	2.199409155	2.062561889	1.641604553	1.882000518	1.64169072	1.980762278	1.984081648	1.997565871	2.030010487	2.154177254	1.940912907
"ILMN_2374683"	0.107124007	0.05901487	0.362271385	-0.201507031	-0.240646257	-0.116944444	-0.105293649	0.218295502	0.223446444	-0.073382792	-0.253524785	-0.061158778
"ILMN_2374687"	-0.092256433	0.12431954	0.352990336	-0.305041036	-0.262983426	-0.282627661	-0.200053834	0.163578944	0.142218937	-0.433029574	-0.388526752	-0.42130276
"ILMN_2374692"	2.454994483	2.312988252	2.266736972	1.708519471	1.502298397	1.835224035	2.451732922	2.493147695	2.516279277	2.260590461	2.192776779	2.58502814
"ILMN_2374728"												
"ILMN_2374770"	2.809188239	2.769244405	2.86385077	3.295541444	4.022342154	3.609712041	3.226150561	3.771307148	2.993894214	3.678979137	3.555288982	2.844174337
"ILMN_2374778"	1.321256387	1.499211675	1.368854396	0.549252152	0.54703021	0.46158108	1.573995536	1.432121742	1.654455218	0.754286811	0.818064945	1.218673879
"ILMN_2374865"	0.194273886	0.538282711	0.721146656	-0.352790119	-0.270282039	-0.343161223	0.752304581	0.917134055	1.177154891	-0.217771489	-0.109112531	0.08185103
"ILMN_2374904"												
"ILMN_2375002"	-0.27144315	-0.341766611	-0.218907834	-0.158654841	-0.197861995	-0.046009429	-0.216464259	-0.297954176	-0.202071425	-0.182391922	-0.07141179	-0.160001766
"ILMN_2375003"	-0.070913708	-0.032394126	-0.112542279	0.182106825	0.097003333	0.124483765	-0.006257052	0.132840443	0.074270672	0.081845032	0.140444539	0.255931538
"ILMN_2375032"	0.325369912	0.525627967	0.607560499	0.145485815	0.426470295	0.173054467	0.427722454	0.261819355	0.530639563	0.225674102	0.525359805	1.279335612
"ILMN_2375141"	-0.233091315	-0.142261152	-0.094553619	-0.346153722	-0.177297864	-0.481139806	-0.343324452	-0.309895489	-0.219441388	-0.396226249	-0.352383212	-0.271215779
"ILMN_2375156"	0.00984463	-0.03911853	-0.091224078	-0.203638977	-0.226753537	-0.342157339	-0.023127636	-0.328323655	-0.255112089	-0.385819488	-0.358549806	-0.367790111
"ILMN_2375160"												
"ILMN_2375184"												
"ILMN_2375319"	-0.256243992	-0.349539602	-0.19931005	0.712865685	0.632010926	0.855391416	-0.438604018	-0.383923198	-0.244409677	0.824078341	0.677719074	0.684928959
"ILMN_2375360"												
"ILMN_2375386"	-0.43611178	-0.263091678	-0.134754757	-0.200107933	-0.38204001	-0.236230297	-0.073957607	0.004482448	0.179761925	-0.419130625	-0.367670118	-0.218646068
"ILMN_2375418"	2.544630108	2.256169331	2.211799235	2.490948665	2.331251895	2.498866121	2.318098711	2.214411571	2.48219727	3.11752146	2.973082557	2.719469924
"ILMN_2375484"	0.208560531	0.435766782	0.576224944	0.027078724	-0.129699404	-0.069932401	0.073050013	0.402218428	0.505968012	-0.205761266	-0.158269546	0.184226885
"ILMN_2375557"	-0.316090772	-0.21902791	-0.084717298	-0.28736358	-0.442409642	-0.385882324	-0.06192116	0.173288368	-0.040343257	-0.376329033	-0.297357455	-0.45849984
"ILMN_2375599"	2.264550108	2.43358357	2.698608368	2.826899339	3.432556168	2.731842848	2.566248409	2.682698337	2.384466476	2.373257938	2.431397037	2.236404394
"ILMN_2375651"	0.781682901	0.882064801	1.146008788	0.986444931	1.758656421	1.088562428	1.042661537	1.232820019	1.09517536	1.395512523	1.237493193	0.776508342
"ILMN_2375739"												
"ILMN_2375786"	-0.163153088	-0.155312261	-0.243976193	0.039198757	-0.157155283	0.055897437	-0.012129766	-0.268631011	-0.227935305	-0.084223211	-0.010590027	-0.016478966
"ILMN_2375825"	0.514096804	0.457185852	1.020396781	0.121925352	0.370088177	0.185841705	0.632282483	0.345305108	0.810714529	0.14531352	0.254957574	-0.000170228
"ILMN_2375830"	-0.185483002	0.009719125	0.053323237	0.04751368	-0.089787288	-0.14497403	-0.093096344	-0.196273476	-0.074320516	-0.055216543	-0.199772785	0.065044205
"ILMN_2375879"	0.251653633	0.323167643	0.517441085	0.187656066	-0.116433063	0.357501076	0.732570143	0.665132838	0.51549151	0.16748698	0.211834812	0.334228653
"ILMN_2375973"	-0.031171171	0.341391644	0.519226576	-0.344087492	-0.420558389	-0.445935546	0.191438052	0.138616005	0.392456233	-0.139769439	-0.269785796	-0.453120589
"ILMN_2375992"												
"ILMN_2376050"												
"ILMN_2376108"	2.302487024	2.442068554	2.729321127	1.931425599	2.705645225	1.987813411	2.705074622	3.114641717	2.681119969	2.119413925	2.153050117	1.755257965
"ILMN_2376133"	1.880652779	1.769631196	1.6391254	1.482075681	1.096303468	1.756365565	1.688441479	1.631485108	1.738035188	1.920756075	1.789341062	2.045549501
"ILMN_2376142"												
"ILMN_2376152"												
"ILMN_2376160"												
"ILMN_2376194"												
"ILMN_2376204"	1.088828822	1.173946412	1.278124244	1.427106547	1.134772181	1.30426535	1.246060966	0.888631739	1.166819346	1.326908792	1.153084766	0.915302333
"ILMN_2376205"	2.929063654	2.747547936	2.784671387	3.42046547	3.20934566	3.587724464	2.933366526	2.782086623	2.715018973	3.311249496	3.230802638	2.919695427
"ILMN_2376258"												
"ILMN_2376263"												
"ILMN_2376289"	1.87637309	1.903439037	1.944456229	2.253465419	2.28967349	2.104267426	2.355242265	2.342133141	2.159708111	2.345575792	2.247712771	1.96425614
"ILMN_2376313"												
"ILMN_2376403"	1.128331329	1.426439088	1.75513228	0.055511498	0.023447877	0.277789517	1.683492621	1.588222235	1.795260548	-0.056125164	0.096383187	0.642970252
"ILMN_2376408"	1.374203203	1.093372251	1.149342798	1.675610248	2.016422231	1.942667407	0.945688569	0.643550204	0.822401501	2.350053308	1.843660201	0.931761078
"ILMN_2376416"	0.812691822	0.809618483	0.828464006	0.579515633	0.59833777	0.514043317	0.808121601	0.53325886	0.76596338	0.548463622	0.411674285	0.619398116
"ILMN_2376431"												
"ILMN_2376455"												
"ILMN_2376458"	2.69061687	2.356237539	2.10444858	2.90986658	2.198596065	2.657787831	2.119251639	1.992496071	2.229055946	2.567430103	2.636100087	3.18371592
"ILMN_2376484"												
"ILMN_2376502"												
"ILMN_2376520"												
"ILMN_2376529"												
"ILMN_2376553"	-0.207199754	-0.073193677	-0.266667535	-0.045168086	-0.010897448	-0.034752838	-0.041754935	-0.075433581	-0.119443084	-0.047364412	-0.147303449	0.023368859
"ILMN_2376625"	2.880753412	2.561052534	2.328586262	2.573009624	1.651592553	2.327736884	2.543872869	2.169251353	2.542029065	2.121322856	2.28696679	3.429422683
"ILMN_2376667"	0.347689413	0.349890335	0.438947237	0.023150769	0.046380428	0.078525372	0.364860518	0.06913623	0.228305037	0.188878762	0.170810716	0.157955775
"ILMN_2376723"	0.027015844	-0.064608561	0.004273165	-0.108433648	-0.070923975	-0.022390762	-0.091481175	-0.121526265	-0.061080145	-0.031173553	-0.083509145	-0.075698268
"ILMN_2376771"	0.226501443	0.073058865	0.139865097	-0.198955502	-0.463047978	-0.36369732	0.036354959	0.007734693	0.094322895	-0.048140262	-0.294046789	-0.256428563
"ILMN_2376822"												
"ILMN_2376833"												
"ILMN_2376847"												
"ILMN_2376859"												
"ILMN_2376953"												
"ILMN_2376958"												
"ILMN_2376980"												
"ILMN_2377019"	0.372531197	0.57085283	0.673333014	-0.288313999	-0.210449234	-0.582427523	0.49484077	0.334885718	0.500104161	-0.43745187	-0.357643712	-0.550522938
"ILMN_2377025"												
"ILMN_2377056"												
"ILMN_2377093"												
"ILMN_2377109"	1.109013073	1.202822314	1.140881577	0.033154395	-0.154778009	-0.055939626	0.854690195	0.542972209	0.69259971	-0.046939353	-0.06961149	-0.08100302
"ILMN_2377150"												
"ILMN_2377174"	0.132540291	0.283976669	0.48038137	-0.223094214	0.010664816	-0.249451873	0.273033264	0.458388904	0.547108547	-0.088493554	-0.042381847	0.293767751
"ILMN_2377185"	0.103712066	0.1913866	0.262644829	0.282623441	0.260424518	0.146818697	0.39478641	0.132852903	0.371230069	0.311292879	0.39602575	0.228130837
"ILMN_2377199"	0.453604048	0.266413	0.318078912	0.293296211	0.193076661	0.279153504	0.103347886	0.209960909	0.124083936	0.262452891	0.243740737	-0.027050433
"ILMN_2377210"												
"ILMN_2377240"	1.042549931	1.321715457	1.098462519	0.260077599	0.440741112	0.227280925	1.015388035	1.128186907	1.148612924	0.585100391	0.764770797	0.766523293
