ID_REF	DESCRIPTION	GSM1191286	GSM1191287	GSM1191288	GSM1191289	GSM1191290	GSM1191291	GSM1191292	GSM1191293
8144685		0.8246808	0.47312212	-0.7028394	-0.5874362	0.5865493	0.16780329	-0.33640623	-0.16780329
8144687		-0.22145987	-0.28644848	0.2957816	0.16895437	-0.056506157	0.056506634	-0.10632658	0.2426219
8144691		-0.38888502	-0.28965998	0.21216917	0.5387311	-0.10095692	-0.009965897	0.009966373	0.44254208
8144699		-0.18268156	-0.3317194	0.50486326	0.14811707	-0.09182024	-0.1484623	0.2931714	0.09182024
8144701		0.2217536	0.073329926	-0.08433294	0.2567625	-0.3721509	-0.002004623	0.002004623	-0.48716116
8144703		0.4772501	0.5607028	-0.15559483	-0.17670536	0.49564362	0.084103584	-0.091311455	-0.084103584
8144705		0.027626514	0.15801525	0.01066494	-0.47155714	-0.010665417	-0.7014117	0.17052317	-0.21484423
8144712		-0.0894742	0.10578871	-0.14999771	0.28863525	-0.054477215	-0.1551385	0.054477215	0.58217955
8144717		-0.42719173	-0.24321747	0.47469234	0.33032942	0.31257057	0.18430996	-0.19206905	-0.18430996
8144719		-0.032680035	-0.01592493	0.17103481	-0.03987789	0.181746	-0.039736748	0.23491096	0.015924454
8144721		-0.51141167	-0.30127573	0.71405554	0.42182207	-0.3494835	0.3967347	0.15217543	-0.15217543
8144724		-0.21423817	-0.22091198	0.11400938	0.2216382	-0.089553356	-0.3221979	0.17940617	0.08955288
8144726		-0.014646053	-0.08659172	0.73223686	0.47525072	-0.25167942	-0.16036892	0.014646053	0.4552493
8144740		-0.15863371	-0.37122726	0.6538925	0.43711138	-0.3490162	-0.04820156	0.04820156	0.26794147
8144742		0.00078	0.28697348	-0.08614349	-0.00078	0.003220558	-0.33946466	-0.6110778	0.12732124
8144758		-0.66293573	0.17458153	-0.5094671	0.12870216	0.0679245	-0.07184172	-0.06792498	0.10568285
8144774		-0.8994355	-0.9779711	0.36637163	0.30338573	-0.81635475	-0.17426968	0.17426968	0.24793196
8144786		0.66114235	0.53084373	-0.9450078	-0.37276554	0.38696575	-0.027118683	0.027118683	-0.21486759
8144802		0.031109333	-0.121889114	0.727304	0.5707717	-0.5828786	-0.2723012	-0.03110981	0.32345963
8144810		-0.09799719	-0.08342314	0.84076357	0.039087772	-0.015727997	0.23012161	0.015727997	-0.025783062
8144812		-0.7735486	-0.6271014	0.5923605	0.5366478	-0.7135267	-0.1887331	0.18873405	0.31336117
8144857		-0.708951	-0.42700815	0.048510075	0.15232563	-0.11060047	0.27041435	0.09560537	-0.048510075
8144864		0.001544952	-0.15330124	-0.001544952	0.3462615	-0.16986036	0.406888	0.1153183	-0.0765481
8144866		-0.057514668	-0.006464958	0.90149355	0.4762659	0.03798914	-0.04700041	0.006464958	-0.037265778
8144874		0.12536669	-0.15574312	0.124115944	0.12265301	-0.036997795	-0.84763813	-0.23557854	0.036997795
8144878		-0.10272884	0.20680046	0.34596062	-0.36577988	-0.15054083	0.10272932	0.45915842	-0.194736
8144880		0.20438576	0.32437468	-0.20438576	-0.3796196	0.5592165	0.45252848	-0.21891022	-0.34118843
8144894		-0.8920703	-0.70697975	0.13822603	0.17196846	-0.27864313	-0.13822603	0.397254	0.25852537
8144915		-0.405169	-0.000651	0.18242931	0.09577608	-0.10903025	-0.6963997	0.000651	0.33383036
8144917		0.39553595	-0.00423336	-0.39726686	-0.33387327	0.100860596	0.004232884	0.023777008	-0.13650465
8144931		-0.53661823	-0.04462385	0.22291374	-0.29766846	0.06787205	0.40729618	0.009567738	-0.009567738
8144947		-0.20433903	0.06145668	-0.27305079	0.22300148	0.5115905	-0.37933445	0.28452682	-0.06145668
8144949		0.18376493	-0.055313587	0.3337431	0.69523144	0.014595032	-0.33216143	-0.10756588	-0.014595032
8144951		0.07167673	0.073429585	-0.33219624	0.6108799	-0.07167721	-0.64149	-0.76452494	0.14552593
8144953		-0.3421278	-0.06374216	0.535594	0.31272507	-0.40340853	0.04164791	-0.04164791	0.28646946
8144982		0.30405426	-0.13299036	-0.19756985	0.12909555	0.07112455	-0.07112503	-0.11728382	0.6590047
8144993		0.07631874	-0.07631874	0.24542856	-0.23725796	-0.1340766	-0.37122345	0.092644215	0.2585249
8144995		0.8464918	0.19280052	-0.63241816	-0.45247936	0.3636675	0.03532219	-0.035321712	-0.3500991
8145005		-0.36559248	0.37863588	-0.39112806	0.32489967	0.66674995	-0.48828936	-0.08825064	0.08825064
8145027		0.8211713	0.49698114	-0.7050042	-0.38629436	0.8454213	0.048979282	-0.048979282	-0.2036953
8145047		-0.001972675	-0.15555096	-0.06868458	0.14134693	0.10447502	-0.24791479	0.38615704	0.001972675
8145055		0.1523242	0.03258276	-0.19426107	0.3912878	0.43370438	-0.2541089	-0.69071674	-0.032582283
8145083		0.1607647	-0.05778122	0.17064047	-0.07990646	0.24902964	-0.45788002	-0.3053112	0.057780743
8145085		-0.22440004	0.5081277	-0.5165963	-0.14376688	0.5858288	-0.8791852	0.8531995	0.14376736
8145097		-0.00762701	-0.07409954	-0.062856674	0.61749506	-0.22438908	0.098154545	0.007627487	0.11365652
8145122		0.5955825	0.14711285	-0.7480545	-0.14711237	0.24058533	-0.17590952	0.24557114	-0.28014565
8145134		0.03870201	0.012430668	-0.40000296	0.72877455	-0.24308205	-0.22961998	-0.012431145	0.4041524
8145136		-0.312634	0.38329124	-0.19933796	0.59773636	0.11234522	0.82099247	-0.32226753	-0.112345695
8145151		0.8428416	0.096488	-0.5075612	-0.13692856	0.22667933	-0.096488476	-0.31971407	0.27913666
8145175		0.8390579	0.4090724	-0.24518204	-0.15200567	0.5115094	-0.15098095	0.077813625	-0.077813625
8145193		-0.042545795	0.3700714	-0.24963045	0.08222771	0.5200558	-0.120958805	-0.016148567	0.01614809
8145201		0.39082813	0.4437871	-0.71576357	-0.4139433	0.6892338	0.06565952	-0.09093666	-0.06566
8145225		-0.094558716	0.10124731	0.59865904	0.22203827	-0.15796137	-0.22482586	-0.5131383	0.09455824
8145227		0.556447	0.28843975	-0.22403765	0.061849594	0.30488825	-0.061849117	-0.6727004	-0.063732624
8145244		-0.21699524	-0.087668896	0.47804546	0.087668896	0.5065999	-0.13690758	-0.17916775	0.3905282
8145259		-0.07624197	-0.04144621	0.5775285	0.5368738	-0.41427708	-0.18330479	0.041445732	0.6052017
8145272		-0.039792538	0.039793015	-0.6156864	-0.32877922	0.7070174	0.059138298	0.14758825	-0.11373091
8145281		-0.3263564	-0.20276022	-0.043491364	0.7588272	0.012668133	-0.01266861	0.22300196	0.49403715
8145291		-0.50787973	-0.31206226	0.56386566	0.87257004	-0.0774498	0.0774498	-0.5421276	0.72610235
8145293		0.28368902	0.049984932	0.32009077	-0.049984455	0.1786561	-0.13020849	-0.09842014	-0.3353672
8145317		-0.38320684	0.0224967	0.79323816	0.2148757	-0.022496223	-0.04271269	-0.029885769	0.4726205
8145334		-0.35784388	-0.44031048	0.2808485	0.001205921	-0.3058715	0.05041361	0.001386166	-0.001205921
8145361		-0.113792896	-0.36558437	0.5768957	0.13816977	0.11044216	-0.110441685	0.27113056	-0.26214504
8145365		-0.017650127	0.37178707	-0.77517414	-0.40244246	0.47432852	0.71156883	0.017650604	-0.4119854
8145418		-0.3505926	0.045660973	0.70377445	0.7235942	-0.69236994	-0.8126197	-0.045660973	0.3932104
8145438		-0.007626057	-0.30240154	0.29341507	0.00762558	-0.17693138	0.56330776	-0.14267635	0.014374256
8145440		-1.1698709	-0.4200468	0.1814394	0.21753979	-0.28515625	0.12954712	0.07804775	-0.078047276
8145454		0.061938286	0.023609161	0.5285158	0.5047951	-0.24787807	-0.1716299	-0.08459091	-0.023609161
8145470		0.014110565	-0.014111042	1.0158396	0.7549877	-0.39428854	-0.21302986	-0.08540487	0.32145214
8145490		-0.105508804	0.17002964	-0.03244543	0.16400194	0.028349876	-0.85152626	-0.028350353	0.66508627
8145529		-0.019388676	-0.26622868	0.5928359	0.25917006	0.019389153	0.21016169	-0.13133621	-0.2279644
8145532		0.17668915	0.39021158	-0.2609458	-0.021530151	0.15302801	-0.54601717	0.021529675	-0.12617922
8145555		0.23584843	0.62404346	1.5431414	-0.80289125	0.2303896	-0.2303896	-0.29666567	-0.7212868
8145566		0.41977453	-0.1621294	-0.20478582	-0.014069557	-0.28524494	0.5211568	0.5077596	0.014069557
8145568		0.0782547	0.03697443	-0.46672058	0.44051218	-0.036973953	-0.6735573	-0.29839277	0.47803688
8145570		-0.57382584	-0.6420274	1.8732033	1.2483044	-1.2441082	-0.4949727	0.49497318	0.7928314
8145586		-0.18215132	0.117805004	-0.55222416	-0.15467978	0.47846127	0.03575182	0.44510746	-0.035751343
8145603		0.30915737	0.111579895	-0.16998577	0.42446136	0.02336073	-0.1504364	-0.02336073	-0.027299881
8145609		0.010681629	-0.010681629	0.47763586	-0.27803326	-0.106086254	0.013364315	0.108995914	-0.50272226
8145611		-0.560657	-0.4213729	0.76126623	0.32619333	-0.6488323	-0.015473843	0.029714584	0.015473843
8145622		0.071379185	0.19518709	0.5363407	0.017382622	-0.017382622	-0.40554905	-0.1862812	-0.4224782
8145624		0.7371888	0.73439837	-0.6728687	-0.25606394	0.30442047	0.25606441	-0.46662378	-0.4722104
8145634		0.065200806	-0.12676573	0.15811157	0.45261145	0.003568649	-0.05582714	-0.1431613	-0.003568649
8145636		-0.81194305	-0.118784904	0.33631277	0.37467575	-0.16839933	0.41537523	0.03674078	-0.036741257
8145652		-0.084516525	-0.07619953	0.7327442	0.7832155	-0.44891453	-0.044448853	0.044448853	0.33558846
8145660		-0.86026716	-0.24616385	0.42784262	0.07202673	-0.31326485	-0.07202673	0.24321413	0.19092512
8145669		-0.34917736	-0.26692295	0.5170269	0.44491482	-0.13374615	0.012361527	-0.01236248	0.13071251
8145685		-0.4340558	-0.2896886	0.10767794	0.6628661	-0.19883204	0.11806488	-0.10767841	0.31758022
8145687		-0.029786587	-0.1319766	0.11757851	0.029786587	0.054053307	-0.41789818	0.13516617	-0.2991991
8145691		-0.31513405	0.03988552	0.8384118	0.40994644	-0.5013628	-0.45502377	-0.039885044	0.973855
8145702		-0.9999404	-0.46169806	0.53428173	0.4607296	-0.98400116	-0.2195158	0.22541189	0.21951532
8145736		0.23820972	0.65996933	-0.6733303	-0.3949709	0.7242298	0.016077042	-0.016077995	-0.037014008
8145766		-0.39563847	-0.30652666	0.57529783	0.35477495	-0.31913948	0.12372112	-0.018427372	0.018427372
8145768		-0.000214	0.000213	0.26416302	0.35733986	-0.23381901	-0.27755022	-0.28193808	0.1456809
8145770		-0.146245	-0.13762188	-0.003154755	-0.11483383	0.14086914	0.003154278	0.16635466	0.3530116
8145772		0.061151028	-0.17590523	0.30150557	0.06800318	-0.051695347	-0.08535099	0.051695824	-0.4708171
8145774		-0.13855696	-0.03199005	0.28656006	-0.14200974	-0.001056194	0.1967926	0.001055718	0.041616917
8145776		-0.038481236	-0.18893576	0.21643686	0.6101184	0.03848076	-0.086334705	-0.28728104	0.22711563
8145778		0.004164219	-0.004164219	-0.07958794	0.1313715	-0.07410574	-0.22314358	0.10958576	0.09835291
8145780		-0.32213163	-0.07622433	0.6429405	0.39872503	-0.21929026	-0.31967306	0.07622433	0.22278452
8145782		-1.1640682	-0.6763811	0.18060017	0.30238008	-0.304142	-0.14702272	0.39958906	0.14702272
8145793		-0.23060226	0.6734915	-0.13030624	0.014800072	0.5305252	0.69977665	-0.014799118	-0.19458485
8145795		0.06457949	-0.30944347	0.21020031	0.54367113	-0.176157	-0.06457949	-0.38333988	0.167418
8145797		0.09499884	0.21247911	-0.100743294	0.1226449	0.24445152	-0.45578337	-0.27650547	-0.09499884
8145799		1.2494869	0.6665659	-0.6408329	-0.22090769	0.75887966	0.22090816	-0.39899158	-0.44536495
8145818		0.21086597	-0.004163742	0.004163742	0.37032938	0.06512928	-0.044950962	-0.21180439	-0.6249838
8145820		0.009973526	-0.06458092	-0.023402214	0.035378456	0.16190672	-0.009973526	0.30665112	-0.17721033
8145822		-0.41174364	-0.06956959	0.044560432	-0.044560432	0.07015419	0.1775384	-0.3095026	0.102986336
8145824		0.4295287	-0.23159552	0.03437233	0.4754095	-0.21393967	-0.034371853	-0.41790676	0.27228403
8145827		-0.10966301	-0.23771477	0.11918211	-0.02346325	0.02346325	-0.40599155	0.1256547	0.039952755
8145829		1.4610081	0.83376503	-0.5560565	-0.24375534	0.6520109	-0.12232351	0.12232351	-0.30494642
8145835		-0.6347532	-0.29462004	0.11116552	0.4532056	-0.11116552	-0.25915623	0.42491913	0.26962566
8145854		0.28811836	0.4484644	-0.53190804	-0.13801813	0.411191	-0.044284344	0.04428482	-0.20454264
8145865		0.32366657	-0.014888763	-0.594059	0.1154089	-0.08480501	-0.7864933	0.12225008	0.014888287
8145887		0.18484926	-0.03640032	-0.12296867	0.026253223	0.57134104	-0.5304861	0.7154012	-0.0262537
8145889		0.26753044	-0.05235529	-0.8719435	-0.27504683	-0.002497673	0.11386156	0.002497196	0.07992697
8145894		-0.41436148	0.24931192	0.24664831	-0.2268796	0.058373928	-0.36216974	0.30901146	-0.058374405
8145912		0.001197815	-0.001197815	-0.18439484	0.06396961	0.017603874	0.28220987	-0.2085867	-0.07696438
8145914		-0.4575982	-0.28005266	0.6558933	0.46230078	-0.3522086	-0.19510937	0.2767334	0.19510984
8145922		-0.43809605	-0.11300945	0.7793975	0.14354849	-0.34140635	0.19730711	-0.16886616	0.11300945
8145942		-0.69447803	0.007426739	0.63167095	-0.065736294	-0.20746803	-0.007426739	0.024661541	0.13298368
8145954		0.34329128	0.5829239	-0.540823	-0.32874107	0.71341515	0.17440224	-0.17440224	-0.21986294
8145977		0.32074928	0.26520967	-0.50571966	-0.105092525	0.68790245	0.105093	-0.12803745	-0.29693174
8145989		0.25401878	0.41023588	-0.10468531	-0.3656478	0.4409709	-0.062128544	0.062128544	-0.17016602
8146000		-0.5365157	0.12010288	0.08878422	-0.039272785	-0.2306199	0.03927231	0.26315117	-0.23735046
8146024		-0.085152626	0.07849312	-0.06934118	0.06934118	0.10349274	-0.48521614	-0.34754705	0.18383265
8146051		-0.011857033	0.011857033	0.52846	-0.121762276	0.07517815	-0.26009846	-0.24921799	0.068817616
8146069		-0.13749027	0.11515617	0.3461876	0.3450179	-0.30128717	-0.11515617	-0.40936375	0.2070508
8146092		-0.0740304	0.1388216	0.46646643	0.18650627	-0.24785137	-0.2530284	0.074030876	-0.32186794
8146105		0.09185362	-0.09185362	-0.1831441	0.5862918	-0.14175844	0.12329149	-0.19678497	0.41691542
8146115		-0.16430521	-0.28883123	-0.13589096	-0.91115046	1.2825222	0.8187213	0.8331399	0.13589048
8146118		-0.11503029	-0.16070032	0.11503029	0.47832537	0.124700546	-0.5799203	-0.8715997	0.3043847
8146120		-0.001610279	0.29307175	-0.09551239	0.3890791	-0.33029795	0.14672947	0.001610279	-0.5019803
8146122		-0.23175621	-0.21992493	0.2421112	-0.12796879	0.12796879	0.12954998	0.1622982	-0.287848
8146130		-0.005202293	0.005201817	0.468544	0.32105494	-0.009337902	-0.59481144	-0.32921982	0.47906256
8146142		-0.041748047	0.22308111	-0.6262045	-0.6419344	0.25660753	0.041748047	0.32485437	-1.0541558
8146157		0.032924175	-0.10472202	-0.032924652	-0.12985659	0.104130745	0.25189352	0.26164865	-0.15556526
8146159		-0.07718468	0.0627799	0.9067373	0.32855988	-0.58308125	-0.06278038	-0.48031664	0.33606243
8146171		-0.013073444	0.17654467	-0.174366	0.24552202	0.013073444	-0.49026823	-0.52868176	0.014131069
8146198		-0.3262906	-0.08786726	0.6661806	0.08786678	-0.41041422	-0.34044027	0.17258406	0.23908377
8146216		-0.41318893	-0.2956195	0.4975109	0.43721485	-0.5435586	-0.23592424	0.23592377	0.44160938
8146225		-0.6540942	-0.5122771	0.51635075	0.36074638	-0.6287422	-0.036387444	0.16386032	0.036387444
8146230		0.092623234	-0.07375193	-0.08857441	0.17943573	0.046832085	-0.5190067	0.30700302	-0.046832085
8146239		0.1574111	0.24002218	1.0547323	0.28992653	-0.39229202	-0.19015741	-0.1574111	-0.3587165
8146241		-0.001543045	0.15473938	-0.40027952	-0.1354475	0.8079753	0.056033134	0.001543045	-0.28541374
8146243		-0.5355673	0.06854248	0.8078637	0.8032913	-0.20846033	-0.41812086	-0.068542	0.5149069
8146268		-0.24980927	-0.2543044	-0.09328365	0.24272633	-0.4242115	0.1965909	0.09328365	0.3732128
8146278		0.24126053	0.23118591	-0.9130564	-0.00976181	0.038589478	-0.16325712	0.00976181	-0.13509846
8146285		-0.5274153	-0.25105333	0.51013374	-0.07292318	-0.73087454	0.29104185	0.21243954	0.07292366
8146305		0.007804871	-0.1838541	-0.23673725	-0.007805347	0.02742815	-0.60212374	0.42984343	0.36187315
8146307		-0.014662743	-0.0313282	-0.22032022	0.22663164	0.17089224	0.12541533	0.014663219	-0.49186945
8146322		-0.11121559	-0.07138634	-0.016414642	0.16511822	0.01641512	0.40972567	0.14296818	-0.041856766
8146324		0.1115222	-0.043051243	0.05047989	-0.018507957	0.42097998	0.018508434	-0.42019796	-0.022770405
8146326		-0.17663574	-0.20479774	0.3417058	0.18708181	-0.10420942	-0.69591475	0.14763927	0.10420942
8146328		-0.5548196	-0.4382453	0.12599659	0.012652874	-0.27274275	-0.012652397	0.3284688	0.35347986
8146330		-0.17221594	0.02853775	-0.087189674	0.77143574	0.047894478	-0.17213058	-0.028537273	0.28031588
8146332		0.20236301	-0.13680029	0.7151065	-0.061989307	0.09667826	0.02399826	-0.023998737	-0.0897727
8146334		-0.01170826	0.034725666	0.01170826	0.22474432	-0.4355116	-0.026189804	-0.17776585	0.58875847
8146336		0.40918064	0.3997755	-0.021548748	0.54023266	0.021549225	-0.16133022	-0.026712418	-0.45700598
8146353		-0.041886806	0.034286022	-0.03780985	0.28780746	-0.037703514	0.5335598	0.22245502	-0.0342865
8146357		0.000264	-0.28657436	0.63714695	0.64680195	-0.8254404	-0.7641573	-0.000264	0.10683155
8146377		-0.007439137	0.007439137	-0.17265034	0.86071587	0.19743538	-0.027389526	-0.11559105	0.054038048
8146379		-0.37539482	-0.16307068	0.49553204	0.3865404	-0.42103672	0.006279945	0.06805992	-0.006280899
8146388		0.01662445	0.053068638	0.5341177	0.12310743	-0.01662445	-0.249619	-0.10788202	-0.8036289
8146391		0.020615578	0.26241207	-0.14172602	-0.020616055	-0.14280367	0.074471	-0.19636536	0.040396214
8146393		-0.11354399	-0.002989292	0.3753147	0.002989292	0.23672533	-0.60230064	-0.26026344	0.15781116
8146401		0.069386005	-0.1738677	0.14620447	-0.23494196	-0.047806263	-0.60668325	0.04780674	0.424726
8146403		0.17019653	0.28720093	-0.30468082	0.08970785	-0.115036964	-0.66613674	-0.08970833	0.0911212
8146423		-0.23924446	-0.004510403	0.34820366	0.00451088	-0.55639935	0.57837725	0.28745794	-0.34345198
8146425		-0.2752514	-0.30641556	-0.00936985	0.009369373	0.05276203	-0.015434742	0.16859102	0.2230568
8146427		-0.044209003	-0.17400455	0.73423004	0.47162342	-0.000163	0.1420002	0.000164	-0.07596111
8146429		0.2593851	0.005290031	0.055541515	-0.005290508	0.17879629	-0.5381937	-0.07758379	-0.3973546
8146435		0.37829828	0.19818115	0.25435734	-0.060019493	0.04682684	-0.04682684	-0.19698286	-0.17625284
8146448		-0.4940176	-0.23182392	0.6427183	0.5183935	-0.44871902	-0.33381844	0.23182392	0.59185314
8146456		0.14188051	0.06305075	-0.14526033	-0.28759527	0.25367832	0.36418295	-0.06305075	-0.23154354
8146458		0.10596037	0.12072182	0.19379997	-0.021996021	-0.035233974	-0.37709522	0.021996021	-0.07625818
8146460		-0.2040677	-0.22203207	0.12315321	0.024797916	0.29037	0.11925602	-0.02479744	-0.13150454
8146462		0.003044128	0.06463575	0.062842846	-0.14555311	0.38580084	-0.003044128	-0.7581043	-0.19972515
8146468		-0.007950306	0.039340496	-0.17791557	0.2163229	0.007949829	-0.21197224	0.08077288	-0.38658142
8146475		0.21646643	0.14545536	-0.41794777	-0.14545584	0.34236288	-0.21052837	-0.21001434	0.25924444
8146480		-0.30484056	-0.2526188	0.46402454	0.09359312	-0.21396303	-0.09359312	0.1388731	0.3249321
8146482		-0.82837915	-0.48681116	0.6847286	0.7056322	-0.5675149	-0.27933502	0.27933407	0.49757385
8146500		-0.22281265	0.011169434	-0.011168957	-0.42775488	-0.013290882	0.24315786	0.2248087	0.23297548
8146517		-0.40410852	-0.29941893	0.57603073	0.53668785	-0.04215908	-0.1680131	0.042158604	0.47092247
8146525		-0.06556749	-0.027842045	-0.14736462	0.115097046	0.35891628	0.17219734	-0.1472907	0.027842045
8146527		0.3582654	0.002114773	-0.002114773	-0.2720189	0.4179306	0.5787945	-0.15734148	-0.20500326
8146533		-0.6240468	0.06804228	-0.20557356	0.17302847	0.37605524	1.0114322	-0.14270735	-0.0680418
8146544		-0.10811901	0.21151018	-0.5410919	0.32411003	-0.22045612	0.21048689	0.004772663	-0.00477314
8146550		-0.17383051	0.18788004	-0.48911095	-0.29957438	0.081668854	0.064908504	-0.015705109	0.015704632
8146559		0.064049244	0.10444784	0.14060545	-0.064049244	-0.6789808	0.25479078	-0.15147924	-0.7668233
8146564		0.39391136	0.1595192	-0.7675891	-0.6601057	0.38266563	0.10698652	-0.106986046	-0.28561687
8146579		-0.7550039	-0.5845213	0.75070095	0.4642067	-0.4360547	-0.0906868	0.0906868	0.22941208
8146618		-0.23114061	-0.15001774	0.12879038	-0.3198967	-0.012175083	0.07785368	0.024931908	0.01217556
8146625		0.42482376	0.18556929	-0.33412552	-0.008817673	0.24167395	-0.5070634	-0.50983	0.008817673
8146633		-0.051308632	-0.03803301	0.37160254	-0.22350359	0.102847576	-0.20790577	0.4903493	0.03803301
8146635		-0.037174225	0.037174225	0.5278945	0.15565205	-0.17124939	-0.21080828	0.28209543	-0.14293957
8146637		-0.5273528	-0.44091177	0.7603402	0.48002958	-0.9110489	-0.117328644	0.12431955	0.117328644
8146643		0.06429434	0.15198565	0.14114809	-0.18765068	-0.2783146	-0.7025881	-0.06429386	0.6827345
8146645		1.1721277	0.47918415	-0.82065964	-0.5222397	0.38784504	0.18848324	-0.18848324	-0.24245644
8146647		-0.38928604	-0.0725956	0.85708475	0.0725956	-0.31721258	0.55492115	-0.32517576	0.2573576
8146649		0.23058891	0.5609374	-0.38526297	-0.53496647	0.3028617	0.38853836	-0.23058939	-0.27991772
8146660		-0.016084194	-0.068201065	-0.16516972	0.19252682	-0.22217607	0.6478934	0.28411198	0.016084194
8146669		-0.005011082	-0.30585098	0.25385332	0.07706261	-0.1050477	0.03597164	-0.42725372	0.005011559
8146685		-0.8773718	-0.13252687	0.48473406	0.37382555	-0.5936289	-0.43899536	0.13252687	0.31581068
8146687		-0.12790012	-0.18772984	0.43349028	-0.037658215	0.3479948	-0.110636234	0.03765869	0.093117714
8146703		-0.66136837	-0.6757722	0.47192764	0.86826134	-0.47192764	-1.0648408	0.9005947	0.5127711
8146709		0.091694355	-0.029827118	0.5706663	-0.22481775	-0.086313725	0.18430042	-0.2929721	0.029827595
8146711		-0.18884659	-0.21942711	0.17029381	-0.006260395	0.006260872	-0.33550358	0.582952	0.16594744
8146717		-0.9546447	-0.46581793	1.2324114	1.1880574	-0.68605137	-0.7237406	0.46581793	1.065628
8146738		0.5407901	0.19764137	-0.2559414	2.3712125	-0.37776804	-0.11757803	0.11757803	-0.27568674
8146754		-0.29461575	-0.018865585	0.37191343	0.4844122	-0.17157078	-0.15231562	0.018865585	0.28057194
8146756		-0.5543828	-0.14404345	0.7839942	0.74159956	-0.40597534	-0.3214569	0.29332685	0.14404392
8146788		-0.5410814	-0.35877943	0.6273403	0.55768347	-0.28486633	0.28486633	0.3017459	-0.3810134
8146790		-0.028433323	-0.12369728	-0.36415768	0.0284338	-0.37274742	0.23233175	0.5761881	0.71124744
8146792		-0.016407967	0.01640749	0.07550621	-0.058201313	0.030896187	0.69816494	-0.058866978	-0.058543205
8146794		-0.071032524	-0.03859186	0.21301985	0.03859234	0.1463418	-0.541944	-0.37082863	0.50273323
8146837		-0.372962	0.18107271	0.7435703	0.6909175	-0.19585848	-0.18107319	-0.24798584	0.41640043
8146839		-0.2985158	-0.10376358	-0.10680294	-0.064166546	0.06416702	0.40053225	0.49565077	0.20774412
8146857		-0.08971357	-0.13333845	0.8913412	-0.27634764	-0.007551193	0.00755167	0.028247356	0.3398614
8146859		-0.08487177	-0.08476639	0.27034235	-0.08465433	0.15989971	0.08465433	0.77160025	-0.0849123
8146861		-0.15768957	-0.14391708	0.5848727	-0.7062979	0.1695323	0.1439166	-0.24424934	0.14867926
8146863		-0.5867605	-0.6074829	-0.008460522	-0.017197132	0.008460522	0.5369811	1.0072422	0.98377085
8146892		0.3736987	0.04739189	-0.04739189	0.512589	-0.5224619	-0.62509584	-0.85434294	0.26491976
8146894		-0.013112545	0.013112068	0.22417021	0.23903704	0.18414354	-0.61953735	-0.016348839	-0.106226444
8146896		-0.13390636	0.058246613	0.20906544	0.033672333	0.07487726	-0.033672333	-0.46179628	-0.35656977
8146898		-0.52920103	-0.08842993	0.004808426	0.1264267	-0.076794624	-0.004808903	0.24145985	0.2997737
8146900		-0.02893877	0.011535168	-0.011535645	0.098860264	-0.19267511	-0.1680088	0.2403202	0.44220495
8146906		0.25325823	-0.03162861	-0.025804043	0.03227663	0.025804043	-0.29911232	-0.29911327	0.040813446
8146908		0.3532791	0.13226557	-0.002905369	-0.1665225	0.30375576	-0.36639452	-0.12536764	0.002905369
8146914		-0.45061016	-0.3243575	0.54022884	0.46699238	-0.62774944	-0.24061584	0.24061632	0.36199474
8146921		-0.26917458	-0.35924482	0.5075598	0.02610445	-0.17274714	-0.026103973	0.5674219	0.48969078
8146930		-0.029869556	-0.20075464	0.9813547	0.7936578	-0.6458049	-0.28909826	0.029869556	0.7157793
8146934		0.18143415	-0.14618444	0.41866636	0.12838888	-0.07367277	-0.22413921	-0.2239852	0.07367325
8146941		0.06535053	-0.06535053	0.12734938	0.15112114	-0.1337471	-0.3610835	0.33897924	-0.28621483
8146943		0.014485836	-0.014485359	0.022269249	0.23975086	-0.038348198	0.33557987	-0.54843664	-0.019117832
8146945		-0.64389944	-0.3496828	0.15875769	0.48651266	-0.4152422	-0.15875816	0.6113062	0.6543169
8146955		0.0844965	-0.09223318	0.34989405	0.44898844	-0.08449602	-0.231884	-0.28677177	0.6767373
8146957		-0.2492032	-0.007562161	-0.14620924	0.55160284	0.109185696	-0.23319006	0.007562161	0.082229614
8146967		-0.41436243	-0.14214754	-0.56994057	0.23735952	-0.39421272	0.14214754	0.27410507	0.23296165
8146986		0.048998833	0.08940458	-0.073298454	0.74382925	0.20766068	-0.1682167	-0.35804796	-0.048998833
8147000		0.19833422	-0.19833422	-0.42647552	0.63041925	-0.54072475	-0.44264126	0.24609613	0.22212267
8147012		0.017279148	-0.15626907	0.91926956	0.55644894	-0.33596325	-0.017279148	-0.0675149	0.9116545
8147019		-0.20123386	0.035177708	0.27831888	0.36277962	-0.03517723	-0.361372	0.20261478	-0.057055473
8147030		0.64573336	0.013001442	-0.07421827	-0.067159176	0.39399529	-0.013000965	-0.22676182	0.32204247
8147038		0.15219688	-0.079909325	-0.2024169	0.2622676	0.16154003	0.07990885	-0.30829382	-0.24736214
8147040		0.17295885	0.4846959	-0.4859376	-0.39090347	0.532115	0.13414717	-0.13414717	-0.62858343
8147047		0.19609451	-0.10989952	0.21048355	0.07523394	-0.09526491	0.35523176	-0.07523346	-0.13102198
8147049		-0.921381	-0.7862301	1.0800581	1.0808	-1.0304241	-0.60629416	0.60629416	0.8093605
8147057		0.16600132	0.07117128	-0.46067	-0.63496065	0.25451374	0.058158398	-0.058158875	-0.32505083
